CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas
81170003000175;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;3T;2025;386181669.87
25471574000179;UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO;3T;2025;47084385.93
17333055000116;UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA;3T;2025;6060637.80
02618303000106;FUNASA SAÚDE;3T;2025;12807026.87
80871551000160;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;3T;2025;136490019.79
02580965000126;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;3T;2025;4250320.34
70523899000102;UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO;3T;2025;39065238.89
78931391000155;UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;162989562.81
76767219000182;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;3T;2025;603653817.53
02248344000140;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;25422787.71
39384664000137;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.;3T;2025;144449482.02
35988963000120;UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO;3T;2025;101656205.03
00381694000154;UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;61585604.35
02862447000103;NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.;3T;2025;177981572.23
00826676000139;UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA;3T;2025;3123590.18
56269913000162;PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A;3T;2025;26035595.41
20119509000165;FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL;3T;2025;46491568.89
00846662000187;LIV LINHAS INTELIGENTES DE ATENÇÃO À VIDA S/A;3T;2025;163211235.46
02725347000127;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;3T;2025;1779106041.96
44857357000166;METRUS INSTITUTO DE SEGURIDADE SOCIAL;3T;2025;241725766.71
01367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;3T;2025;4240096.24
22027346000116;PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA;3T;2025;3713102.88
31240963000196;ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI;3T;2025;80824158.13
92911056000116;ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC;3T;2025;1793692.40
02149799000108;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;3T;2025;5105725.11
02476067000122;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;1875431459.94
17790718000121;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;3T;2025;528228306.55
13170410000122;ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC;3T;2025;21377285.41
01445199000124;UNIHOSP SAÚDE LTDA;3T;2025;118389420.66
48717516000188;UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;33809968.08
05814777000103;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL;3T;2025;318950999.37
42892281000184;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;3T;2025;229406650.27
00366982000130;CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO;3T;2025;85369517.26
42936518000181;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;27048782.85
34011288000111;ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO;3T;2025;20009984.42
04503249000170;ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM;3T;2025;9574322.28
00856424000152;CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.;3T;2025;15283596.29
02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;3T;2025;9720477.08
70094578000130;COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA;3T;2025;6286214.89
00773639000100;CENTRO CLÍNICO GAÚCHO LTDA;3T;2025;310615943.07
12317012000123;ASSOCIAÇÃO DO FISCO DE ALAGOAS;3T;2025;0.00
67839969000121;AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA;3T;2025;54739285.70
37135365000133;ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.;3T;2025;55371055.85
69099307000198;CROWN ODONTOLOGIA DE GRUPO LTDA;3T;2025;825783.87
68668045000172;AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ;3T;2025;84540282.47
02989632000155;EVANGELICO SAUDE LTDA.;3T;2025;17465204.38
53454617000143;SISTEMA TOTAL DE SAÚDE LTDA.;3T;2025;7951592.60
02220135000198;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;3T;2025;17120162.81
03123146000112;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;3T;2025;14254727.79
03098226000165;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;3T;2025;46627267.30
72350382000194;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA;3T;2025;11900423.79
03273825000178;METLIFE PLANOS ODONTOLÓGICOS LTDA.;3T;2025;66926139.62
83367342000171;ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE;3T;2025;107815721.09
71565659000133;ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA;3T;2025;6186434.73
03268622000193;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;3T;2025;17847734.37
59766105000107;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;3T;2025;3105866.87
57272510000135;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;3T;2025;16943984.15
00147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;3T;2025;39924860.79
02009924000184;GAMA SAUDE LTDA.;3T;2025;2607537.21
03219363000100;SEPACO SAÚDE LTDA;3T;2025;3867936.43
28023703000154;ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA;3T;2025;2049742.37
72916364000127;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS;3T;2025;5078171.33
00665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;3T;2025;4135114.55
66491036000123;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ;3T;2025;2951436.44
66493339000185;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU;3T;2025;3621592.46
71753297000104;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA;3T;2025;7845656.88
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;3T;2025;997622.63
72918287000144;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS);3T;2025;23556806.29
03424929000136;SAUDE PAS - MEDICINA E ODONTO;3T;2025;136312569.09
68687722000108;G & M ASSESSORIA MEDICA EMPRESARIAL LTDA;3T;2025;365537.80
00642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;3T;2025;2393474.47
00444803000135;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE;3T;2025;10347010.62
73565319000138;ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA;3T;2025;6639891.78
03494031000134;COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS;3T;2025;4288318.27
00034259000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA;3T;2025;19252669.63
71559272000174;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;3T;2025;32595645.69
60499365000134;FUNDACAO LEONOR DE BARROS CAMARGO;3T;2025;56864346.84
00200720000109;ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS);3T;2025;11350210.14
03613857000175;CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA;3T;2025;7185229.14
03637776000105;FILOSANITAS SAUDE LTDA;3T;2025;23680208.32
00648506000101;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;3T;2025;4063880.58
03011072000122;PLANO HOSPITAL SAMARITANO LTDA;3T;2025;360223380.77
03638220000133;PLANO DE SAUDE ASES LTDA.;3T;2025;43380301.26
03849449000117;ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE;3T;2025;145515020.26
03627391000167;SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA;3T;2025;8508029.61
03548273000163;MEDIC GLOBAL PLANOS DE SAÚDE LTDA.;3T;2025;6868971.96
03670297000190;MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA;3T;2025;3101392.74
03977587000181;SBC SAÚDE LTDA.;3T;2025;23346103.38
04002216000147;SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA;3T;2025;20458473.34
03702977000149;CAIXA DE ASSISTÊNCIA À SAUDE DOS EMPREGADOS DA CODEVASF - CASEC;3T;2025;48791665.88
00307714000147;ASSOCIAÇÃO VALEPARAIBANA DE ASSISTÊNCIA MÉDICA POLICIAL;3T;2025;12879584.55
03773153000160;TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA;3T;2025;25519374.15
03990914000135;ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA;3T;2025;6561049.01
04165719000133;GS PLANO GLOBAL DE SAÚDE LTDA;3T;2025;38372032.59
04234059000103;PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.;3T;2025;1967494.74
03694367000140;AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP;3T;2025;3720789.10
04257073000114;AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA;3T;2025;28423070.96
92219070000153;SOCIEDADE PORTUGUESA DE BENEFICÊNCIA;3T;2025;15233340.95
04222989000139;UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.;3T;2025;14680517.09
04197511000104;CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND;3T;2025;16190446.15
04311093000126;CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL;3T;2025;684633022.22
04299994000140;PLAMEDH - PLANO DE ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA;3T;2025;645496.62
16608812000154;SOCIEDADE BENEFICENTE DEZOITO DE JULHO;3T;2025;24058481.40
04212174000179;DENTAL MASTER LTDA - EPP;3T;2025;3003964.17
78304672000188;CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU;3T;2025;4963282.52
59762062000183;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS);3T;2025;18600082.65
04859814000137;SAÚDE BRB - CAIXA DE ASSISTÊNCIA;3T;2025;88520000.22
05011316000100;HBC SAÚDE LTDA.;3T;2025;101772578.34
03187913000157;ODONTOART PLANOS ODONTOLÓGICOS LTDA;3T;2025;4475875.23
04558034000157;LIFE EMPRESARIAL SAÚDE LTDA.;3T;2025;139540863.07
03230123000107;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;3T;2025;57747130.19
04745753000187;UNIÃO MÉDICA PLANOS DE SAÚDE S/A;3T;2025;146566920.35
04222235000189;SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA;3T;2025;4822198.62
04911101000175;VIVENTERIS LTDA;3T;2025;10842645.00
04839091000104;FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC;3T;2025;93261.50
05774975000190;SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA;3T;2025;6581015.27
01648339000161;VITA ASSISTÊNCIA A SAÚDE LTDA.;3T;2025;45011721.09
05029064000139;SAÚDE SANTA TEREZA LTDA.;3T;2025;76881173.15
06091170000105;UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO;3T;2025;60708665.49
00395266000180;MAIS SAÚDE PLANO DE SAÚDE LTDA;3T;2025;39930445.13
06145428000109;PORTO DIAS SAUDE LTDA.;3T;2025;2128582.21
04299138000194;BIOVIDA SAÚDE LTDA.;3T;2025;190157817.72
07154253000169;RODRIGUES LEIRA ODONTOLOGIA LTDA.;3T;2025;3449971.84
07270625000112;FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA;3T;2025;20649307.54
04202013000102;POLICLIN SAÚDE S/A.;3T;2025;121197697.22
07844436000106;CABERJ INTEGRAL SAÚDE S.A;3T;2025;122058146.56
41369935000127;SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.;3T;2025;1003844.53
02569472000195;CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA;3T;2025;1842852.61
05983170000157;PLANO ODONTOLÓGICO DENTALVIDAS LTDA.;3T;2025;33870101.17
51262335000119;CLÍNICA SÃO GABRIEL S/S LTDA;3T;2025;117684.33
04430627000133;PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA;3T;2025;3987980.35
00885918000165;HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA;3T;2025;52513648.65
08097092000181;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA;3T;2025;159653091.64
97403778000183;SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA;3T;2025;56469.49
02866602000151;SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.;3T;2025;26919092.09
50432863000106;MATÃO CLINICAS & AMHMA SAÚDE LTDA;3T;2025;53509624.90
08787782000162;PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA;3T;2025;7104349.50
08202035000115;ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA;3T;2025;118761179.32
08883265000197;ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE;3T;2025;34485466.60
07781345000179;ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS;3T;2025;60727066.44
08708980000193;OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A;3T;2025;64133260.60
10414182000109;UNIMED SAÚDE E ODONTO S.A;3T;2025;67040518.67
10767219000174;PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME;3T;2025;1845486.19
10456692000130;QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA;3T;2025;1741035.88
11177786000133;ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO;3T;2025;53984001.84
10796140000171;ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA;3T;2025;1990219.60
11593821000103;ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;3T;2025;72821738.94
11158465000191;AFFIX ADMINISTRADORA DE BENEFÍCIOS LTDA;3T;2025;0.00
51628360000173;PRONTO SOCORRO CONDE DE MOREIRA LIMA;3T;2025;6949073.09
11565995000154;PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA;3T;2025;9886543.09
12055813000168;CEMIG SAÚDE;3T;2025;418903169.71
11939445000158;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;3T;2025;255869630.28
03033006000153;CAIXA DE ASSISTÊNCIA OSWALDO CRUZ;3T;2025;135887359.60
92741016000173;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;3T;2025;67810657.23
11996146000155;CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO;3T;2025;49163683.53
11973134000105;SUL AMÉRICA ODONTOLÓGICO S/A;3T;2025;49586350.20
10364053000145;ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;3T;2025;2861907.62
02919940000104;NOVODENTE S/A;3T;2025;1858605.97
10935483000170;ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO;3T;2025;98194437.41
07945024000162;ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ;3T;2025;54269827.41
13001218000102;ASSOCIAÇÃO SANTA SAÚDE;3T;2025;237115667.66
13223975000120;CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A;3T;2025;-81099.70
13026081000140;FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO;3T;2025;6008312.62
11076382000153;UNIX SAÚDE S.A;3T;2025;19386751.30
09433795000104;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;3T;2025;268808689.39
11336728000105;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;3T;2025;3661818.59
13816250000146;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;3T;2025;9020463.39
12838821000180;FUNDAÇÃO FIAT SAÚDE E BEM ESTAR;3T;2025;0.00
11828089000103;LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;3T;2025;69703213.56
14408631000159;FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA;3T;2025;9672460.16
15131148000132;AMHA SAUDE S/A;3T;2025;50010920.94
12049486000131;ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ;3T;2025;31718909.87
30460075000116;MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO;3T;2025;120503553.87
15022430000181;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;3T;2025;58072682.95
06814351000112;CEDPLAN SAÚDE LTDA EPP;3T;2025;4900428.37
16665579000141;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;3T;2025;68505495.58
27085968000114;CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO;3T;2025;38246527.28
11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;3T;2025;37545480.27
17048922000171;ODONTO PRIME S/S LTDA;3T;2025;478543.31
03518900000113;INSTITUTO CURITIBA DE SAÚDE;3T;2025;325470913.48
25906728000108;COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ;3T;2025;2384196.45
16926969000128;AMAZÔNIA PLANOS DE SAÚDE LTDA;3T;2025;44395876.90
14674151000130;BIORAL SISTEMA ODONTOLÓGICO LTDA.;3T;2025;33781.05
18275071000162;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;3T;2025;0.00
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;3T;2025;92080649.45
15323270000100;ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA;3T;2025;49659146.20
18321477000134;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;3T;2025;373122903.03
19240452000179;BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.;3T;2025;0.00
14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;3T;2025;1253390.84
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;3T;2025;-650363.83
19962272000109;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;3T;2025;28396277.67
92827666000136;INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM;3T;2025;52966648.00
17897995000138;PLADISA PLANOS DE SAÚDE SA;3T;2025;43617498.39
19691730000104;MAIS SAUDE S/A;3T;2025;22577743.58
19304091000187;SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.;3T;2025;869935.51
19663787000108;SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA;3T;2025;0.00
20160828000114;ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ;3T;2025;4566553.13
20918393000124;OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA;3T;2025;29946522.91
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;3T;2025;6190499.94
21205801000163;CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE;3T;2025;8522173.47
20961779000119;ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS;3T;2025;24534878.52
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;3T;2025;7158334.84
15713057000105;ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL;3T;2025;48437458.90
60961422000155;SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO;3T;2025;226608243.97
23053901000147;SANTA CASA DE SAÚDE - SCS;3T;2025;14564781.09
13083167000105;ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM;3T;2025;3267960.10
23557177000199;ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO;3T;2025;6426167.13
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;3T;2025;84512872.23
24645912000189;PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA;3T;2025;134232308.87
25205234000104;R.M.I. OPERADORA DE SAÚDE INTEGRADA LTDA;3T;2025;13415598.62
25063964000100;FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL;3T;2025;27662722.82
24807514000111;ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI;3T;2025;20435088.44
25141173000150;ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE;3T;2025;2099745.50
22694698000125;INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA;3T;2025;-390269.16
77893469000121;HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO;3T;2025;694498.78
27113113000150;S1 OPERADORA DE PLANO DE SAÚDE LTDA;3T;2025;5387168.17
27067508000163;ASSOCIAÇÃO SÃO LUIZ SAÚDE;3T;2025;44913641.87
28311619000136;NEXO - ADMINISTRADORA DE BENEFICIOS LTDA;3T;2025;0.00
28633372000174;SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.;3T;2025;40517696.70
22709109000135;BENEFICENCIA SOCIAL BOM SAMARITANO;3T;2025;3065643.56
08225953000160;SANTA CASA DE MAUÁ SAÚDE;3T;2025;75006630.90
04574626000162;CAIXA DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO MATO GROSSO DO SUL;3T;2025;71107293.62
29910807000143;RIO DOCE SAÚDE;3T;2025;12024314.37
28310835000167;MEDHEALTH PLANOS DE SAÚDE LTDA;3T;2025;0.00
27452545000195;2CARE OPERADORA DE SAÚDE LTDA.;3T;2025;189193948.95
31596055000130;BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA;3T;2025;611619.34
30724638000136;ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL;3T;2025;4013116.69
28953753000130;SD-M OPERADORA DE PLANOS DE SAUDE LTDA;3T;2025;3595069.69
31763326000102;EXCELÊNCIA PLANO DE SAÚDE S/A;3T;2025;756463.52
15011651000154;BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A;3T;2025;0.00
27047334000177;HEALTH-MED SISTEMA DE SAUDE LTDA;3T;2025;1722966.08
29174910000172;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;3T;2025;61167461.29
32421708000102;BEST SENIOR OPERADORA DE SAÚDE LTDA;3T;2025;57858804.19
03013779000178;ANGELI SISTEMAS DE SAUDE S.A.;3T;2025;7817305.87
34266553000102;ALICE OPERADORA LTDA.;3T;2025;350509294.33
33379144000150;ÚNICA ASSISTENCIA MEDICA LTDA;3T;2025;40651897.45
34539000000186;KLINI PLANOS DE SAÚDE LTDA;3T;2025;217269796.46
33922160000147;ASSOCIAÇÃO FCA SAÚDE;3T;2025;0.17
34844263000107;ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;3T;2025;46688913.46
34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;3T;2025;2485439.08
34608096000197;UNIVIDA USA OPERADORA EM SAUDE S/A;3T;2025;-2056974.22
34732056000152;ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA;3T;2025;14541059.27
36263502000152;CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.;3T;2025;5068751.25
35657268000185;ASSOCIAÇÃO DE SAÚDE DO VALE;3T;2025;49963243.52
36503186000149;LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A;3T;2025;299940659.04
36186642000174;PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA;3T;2025;2262236.46
02753398000162;SF SISTEMAS DE SAÚDE LTDA;3T;2025;27807812.53
36567721000125;SAMI ASSISTÊNCIA MÉDICA LTDA;3T;2025;66717064.62
34673588000166;BIT LIFE BENEFÍCIOS LTDA;3T;2025;0.00
39149389000177;LIVRI OPERADORA DE PLANO DE SAÚDE LTDA;3T;2025;102584.80
37319040000100;VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA;3T;2025;7198961.15
37442364000131;ESPLENDOR ADMINISTRADORA DE BENEFÍCIOS LTDA.;3T;2025;0.00
38272479000198;PB ASSISTENCIA MEDICA EU LTDA;3T;2025;21047177.99
39427632000171;ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS;3T;2025;33191605.67
40187311000126;GOCARE PLANOS DE SAUDE LTDA;3T;2025;58963369.22
41077489000187;AMPLA PLANOS DE SAUDE LTDA;3T;2025;197445078.81
