CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,RegistroANS,Modalidade,UF
58229691000180,UNIMED DE SANTOS COOP DE TRAB MEDICO,3T,2025,657186831.91,1998-12-24,Cooperativa Médica,SP
07583396000196,UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA,3T,2025,119177722.54,1998-12-23,Cooperativa Médica,CE
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3T,2025,323561866.82,1998-12-21,Cooperativa Médica,RS
79831608000118,SIM - CAIXA DE ASSISTÊNCIA À SAÚDE,3T,2025,99969811.19,1998-12-21,Autogestão,SC
71063853000110,UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,43700437.67,1998-12-18,Cooperativa Médica,MG
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,3T,2025,63540138.0,1998-12-18,Cooperativa Médica,RS
01608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,3T,2025,116433037.04,1998-12-18,Cooperativa Médica,SP
87647756000105,UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3T,2025,150897358.14,1998-12-21,Cooperativa Médica,RS
27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,3T,2025,1459999048.2,1998-12-16,Cooperativa Médica,ES
00361325000108,HUMANA SAÚDE NORDESTE LTDA.,3T,2025,763390244.45,1998-12-29,Medicina de Grupo,PI
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,3T,2025,14572073.87,1998-12-18,Autogestão,MG
37898335000189,UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO,3T,2025,31370774.91,1998-12-24,Cooperativa Médica,GO
37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,3T,2025,114283799.48,1998-12-30,Medicina de Grupo,GO
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,178139515.22,1998-12-18,Cooperativa Médica,SP
81064511000179,UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,70897606.69,1998-12-17,Cooperativa Médica,PR
80297161000128,UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO,3T,2025,28295615.51,1998-12-17,Cooperativa Médica,PR
37256591000172,UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA,3T,2025,4554328.88,1998-12-17,Cooperativa odontológica,GO
00891689000191,UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS,3T,2025,14106490.72,1998-12-17,Cooperativa odontológica,GO
04204285000133,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF,3T,2025,38396409.56,1998-12-23,Autogestão,PA
44649812000138,NOTRE DAME INTERMÉDICA SAÚDE S.A.,3T,2025,7761739658.56,1998-12-16,Medicina de Grupo,SP
42855999000109,UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.,3T,2025,30727904.74,1998-12-18,Cooperativa Médica,MG
63367700000139,CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS,3T,2025,73888738.05,1998-12-22,Autogestão,CE
44673382000190,OMINT SERVIÇOS DE SAÚDE S.A.,3T,2025,1859257411.31,1998-12-16,Medicina de Grupo,SP
24676884000167,UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA,3T,2025,187275247.3,1998-12-24,Cooperativa Médica,MT
02864364000145,PLANO DE SAÚDE ANA COSTA LTDA.,3T,2025,212572129.27,1998-12-16,Medicina de Grupo,SP
28974020000182,UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA,3T,2025,47523235.92,1998-12-28,Cooperativa Médica,RJ
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,3T,2025,933735045.07,1998-12-16,Cooperativa Médica,SC
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,3T,2025,10091479.91,1999-02-03,Medicina de Grupo,SP
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,3T,2025,417413566.52,1998-12-28,Autogestão,DF
37880952000157,VIVACOM PLANOS DE SAÚDE,3T,2025,60862057.42,1998-12-29,Autogestão,GO
12923462000160,UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA,3T,2025,10568814.3,1998-12-17,Cooperativa odontológica,PB
96396395000162,UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO,3T,2025,9278320.41,1998-12-18,Cooperativa odontológica,SP
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,3T,2025,82449193.43,1998-12-17,Cooperativa Médica,PR
00006037000127,UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,68297194.78,1998-12-18,Cooperativa Médica,SP
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,68025380.83,1998-12-21,Cooperativa Médica,PA
25686544000180,UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO,3T,2025,31340604.67,1998-12-17,Cooperativa Médica,MG
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,3T,2025,27793332.2,1998-12-22,Cooperativa Médica,RS
03044492000105,HOSPITAL S.P. LTDA.,3T,2025,7523037.02,1998-12-22,Medicina de Grupo,RS
45171402000197,UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO,3T,2025,36027061.68,1998-12-16,Cooperativa Médica,SP
02513939000185,PLANO ASSISTENCIAL SÃO LUCAS LTDA,3T,2025,5007333.9,1999-01-04,Medicina de Grupo,MG
37382009000114,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO,3T,2025,71260053.41,1998-12-22,Autogestão,GO
64388812000139,UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,21611615.58,1998-12-18,Cooperativa Médica,MG
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO,3T,2025,262206415.06,1998-12-28,Cooperativa Médica,SP
35917970000130,UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,319674532.96,1998-12-21,Cooperativa Médica,RJ
02127779000136,LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.,3T,2025,39231177.62,1999-02-04,Medicina de Grupo,SP
85241339000132,UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL,3T,2025,132279478.68,1998-12-17,Cooperativa Médica,SC
00494870000164,UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,53197957.77,1998-12-18,Cooperativa Médica,SP
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,35182259.23,1998-12-21,Cooperativa Médica,SP
30505523000150,DONA SAÚDE CLINICAS LTDA,3T,2025,4147627.69,1998-12-21,Medicina de Grupo,SP
81710865000143,UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .,3T,2025,56734977.9,1998-12-17,Cooperativa Médica,PR
02254846000183,COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ,3T,2025,3540336.53,1999-01-04,Cooperativa odontológica,AP
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,54061586.04,1998-12-17,Cooperativa Médica,PR
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,3T,2025,37667682.48,1998-12-17,Cooperativa Médica,SP
88938089000182,UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA,3T,2025,16242543.19,1998-12-17,Cooperativa odontológica,RS
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,3T,2025,230817392.01,1998-12-18,Medicina de Grupo,SP
87158507000156,COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.,3T,2025,227670425.26,1998-12-18,Cooperativa Médica,RS
84537141000138,SAMEL PLANO DE SAÚDE LTDA,3T,2025,291735114.05,1998-12-29,Medicina de Grupo,AM
08707473000135,UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA,3T,2025,242362198.57,1998-12-21,Cooperativa Médica,PB
42939207000176,UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO,3T,2025,7269409.53,1998-12-18,Cooperativa Médica,MG
25971433000115,UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA,3T,2025,52945778.15,1998-12-17,Cooperativa Médica,MG
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,3T,2025,7758438096.48,1998-12-17,Medicina de Grupo,CE
15308521000188,UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA,3T,2025,21447924.52,1998-12-29,Cooperativa odontológica,PA
20320487000105,AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL,3T,2025,69458429.67,1998-12-18,Autogestão,MG
48628366000136,UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO,3T,2025,282111797.35,1998-12-17,Cooperativa Médica,SP
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,121509445.38,1998-12-18,Cooperativa Médica,SP
44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,3T,2025,397428664.8,1998-12-18,Cooperativa Médica,SP
81170003000175,UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO,3T,2025,386181669.87,1998-12-17,Cooperativa Médica,PR
25471574000179,UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO,3T,2025,47084385.93,1998-12-18,Cooperativa Médica,MG
17333055000116,UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA,3T,2025,6060637.8,1998-12-17,Cooperativa odontológica,MG
02618303000106,FUNASA SAÚDE,3T,2025,12807026.87,1998-12-28,Medicina de Grupo,PB
80871551000160,UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS,3T,2025,136490019.79,1998-12-17,Cooperativa Médica,PR
02580965000126,UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA,3T,2025,4250320.34,1998-12-17,Cooperativa odontológica,ES
70523899000102,UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO,3T,2025,39065238.89,1998-12-28,Cooperativa Médica,MT
78931391000155,UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,162989562.81,1998-12-17,Cooperativa Médica,PR
76767219000182,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,3T,2025,603653817.53,1998-12-17,Cooperativa Médica,PR
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,3T,2025,25422787.71,1998-12-17,Cooperativa Médica,MG
39384664000137,UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.,3T,2025,144449482.02,1998-12-16,Cooperativa Médica,ES
35988963000120,UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO,3T,2025,101656205.03,1998-12-16,Cooperativa Médica,ES
00381694000154,UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO,3T,2025,61585604.35,1998-12-16,Cooperativa Médica,SC
02862447000103,NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.,3T,2025,177981572.23,1998-12-17,Medicina de Grupo,PR
00826676000139,UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA,3T,2025,3123590.18,1998-12-16,Cooperativa odontológica,SP
56269913000162,PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A,3T,2025,26035595.41,1999-01-05,Odontologia de Grupo,SP
20119509000165,FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL,3T,2025,46491568.89,1998-12-28,Autogestão,MG
00846662000187,LIV LINHAS INTELIGENTES DE ATENÇÃO À VIDA S/A,3T,2025,163211235.46,1999-01-06,Medicina de Grupo,SP
02725347000127,CARE PLUS MEDICINA ASSISTENCIAL LTDA.,3T,2025,1779106041.96,1999-01-07,Medicina de Grupo,SP
44857357000166,METRUS INSTITUTO DE SEGURIDADE SOCIAL,3T,2025,241725766.71,1998-12-24,Autogestão,SP
01367538000100,UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA,3T,2025,4240096.24,1998-12-16,Cooperativa odontológica,PR
22027346000116,PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA,3T,2025,3713102.88,1999-01-04,Medicina de Grupo,MG
31240963000196,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,3T,2025,80824158.13,1999-01-19,Medicina de Grupo,RJ
92911056000116,ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC,3T,2025,1793692.4,1998-12-28,Autogestão,RS
02149799000108,UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA,3T,2025,5105725.11,1998-12-16,Cooperativa odontológica,SP
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,1875431459.94,1998-12-28,Cooperativa Médica,GO
17790718000121,UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA,3T,2025,528228306.55,1998-12-16,Cooperativa Médica,MG
13170410000122,ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC,3T,2025,21377285.41,1998-12-30,Autogestão,SE
01445199000124,UNIHOSP SAÚDE LTDA,3T,2025,118389420.66,1998-12-16,Medicina de Grupo,SP
48717516000188,UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO,3T,2025,33809968.08,1998-12-16,Cooperativa Médica,SP
05814777000103,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL,3T,2025,318950999.37,1998-12-16,Autogestão,CE
42892281000184,UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.,3T,2025,229406650.27,1998-12-17,Cooperativa Médica,MG
00366982000130,CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO,3T,2025,85369517.26,1998-12-24,Cooperativa Médica,GO
42936518000181,UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA,3T,2025,27048782.85,1998-12-16,Cooperativa Médica,MG
34011288000111,ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO,3T,2025,20009984.42,1998-12-16,Autogestão,RJ
04503249000170,ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,3T,2025,9574322.28,1998-12-31,Autogestão,AM
00856424000152,CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.,3T,2025,15283596.29,1998-12-16,Odontologia de Grupo,SP
02751464000165,ODONTOGROUP SISTEMA DE SAÚDE LTDA.,3T,2025,9720477.08,1998-12-16,Odontologia de Grupo,DF
70094578000130,COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA,3T,2025,6286214.89,1998-12-29,Autogestão,PB
00773639000100,CENTRO CLÍNICO GAÚCHO LTDA,3T,2025,310615943.07,1998-12-29,Medicina de Grupo,CE
67839969000121,AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA,3T,2025,54739285.7,1998-12-24,Medicina de Grupo,SP
37135365000133,ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.,3T,2025,55371055.85,1998-12-16,Medicina de Grupo,AL
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,3T,2025,825783.87,1998-12-24,Odontologia de Grupo,SP
68668045000172,AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ,3T,2025,84540282.47,1999-02-24,Medicina de Grupo,RJ
02989632000155,EVANGELICO SAUDE LTDA.,3T,2025,17465204.38,1999-03-04,Medicina de Grupo,PR
53454617000143,SISTEMA TOTAL DE SAÚDE LTDA.,3T,2025,7951592.6,1999-03-12,Medicina de Grupo,SP
02220135000198,ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO,3T,2025,17120162.81,1999-03-17,Autogestão,GO
03123146000112,BIO SAÚDE SERVIÇOS MÉDICOS LTDA,3T,2025,14254727.79,1999-03-31,Medicina de Grupo,SP
03098226000165,SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA,3T,2025,46627267.3,1999-04-28,Medicina de Grupo,PE
72350382000194,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA,3T,2025,11900423.79,1999-05-19,Autogestão,RS
03273825000178,METLIFE PLANOS ODONTOLÓGICOS LTDA.,3T,2025,66926139.62,1999-07-19,Odontologia de Grupo,SP
83367342000171,ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE,3T,2025,107815721.09,1999-07-21,Filantropia,PA
71565659000133,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA,3T,2025,6186434.73,1999-07-21,Autogestão,SP
03268622000193,COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.,3T,2025,17847734.37,1999-08-02,Medicina de Grupo,RS
59766105000107,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,3T,2025,3105866.87,1999-08-06,Autogestão,SP
57272510000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,3T,2025,16943984.15,1999-08-04,Autogestão,SP
00147571000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU,3T,2025,39924860.79,1999-08-04,Autogestão,SP
02009924000184,GAMA SAUDE LTDA.,3T,2025,2607537.21,1999-08-03,Medicina de Grupo,SP
03219363000100,SEPACO SAÚDE LTDA,3T,2025,3867936.43,1999-08-11,Medicina de Grupo,SP
28023703000154,ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA,3T,2025,2049742.37,1999-08-23,Medicina de Grupo,RJ
72916364000127,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS,3T,2025,5078171.33,1999-08-20,Autogestão,SP
00665690000106,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA,3T,2025,4135114.55,1999-09-06,Autogestão,SP
66491036000123,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ,3T,2025,2951436.44,1999-09-08,Autogestão,SP
66493339000185,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,3T,2025,3621592.46,1999-09-14,Autogestão,SP
71753297000104,ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA,3T,2025,7845656.88,1999-09-15,Autogestão,SP
24729097000136,SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI,3T,2025,997622.63,1999-09-23,Filantropia,MG
72918287000144,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS),3T,2025,23556806.29,1999-10-07,Autogestão,SP
03424929000136,SAUDE PAS - MEDICINA E ODONTO,3T,2025,136312569.09,1999-10-21,Autogestão,RS
68687722000108,G & M ASSESSORIA MEDICA EMPRESARIAL LTDA,3T,2025,365537.8,1999-10-22,Medicina de Grupo,RJ
00642842000147,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA,3T,2025,2393474.47,1999-10-26,Autogestão,SP
00444803000135,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE,3T,2025,10347010.62,1999-10-27,Autogestão,SP
73565319000138,ASSOCIACAO CIVIL PRÓ-SAÚDE DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE PONTA GROSSA,3T,2025,6639891.78,1999-11-05,Medicina de Grupo,PR
03494031000134,COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS,3T,2025,4288318.27,1999-11-11,Cooperativa odontológica,MG
00034259000153,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE DA BAIXADA SANTISTA,3T,2025,19252669.63,1999-11-03,Autogestão,SP
71559272000174,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE,3T,2025,32595645.69,1999-11-30,Autogestão,SP
60499365000134,FUNDACAO LEONOR DE BARROS CAMARGO,3T,2025,56864346.84,1999-12-20,Filantropia,SP
00200720000109,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS),3T,2025,11350210.14,2000-01-27,Autogestão,SP
03613857000175,CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA,3T,2025,7185229.14,2000-02-21,Medicina de Grupo,MG
03637776000105,FILOSANITAS SAUDE LTDA,3T,2025,23680208.32,2000-03-03,Medicina de Grupo,SP
00648506000101,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU,3T,2025,4063880.58,2000-05-08,Autogestão,SP
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,3T,2025,360223380.77,2000-05-12,Medicina de Grupo,SP
03638220000133,PLANO DE SAUDE ASES LTDA.,3T,2025,43380301.26,2000-06-27,Medicina de Grupo,RJ
03849449000117,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,3T,2025,145515020.26,2000-07-21,Medicina de Grupo,SP
03627391000167,SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA,3T,2025,8508029.61,2000-07-27,Autogestão,RS
03548273000163,MEDIC GLOBAL PLANOS DE SAÚDE LTDA.,3T,2025,6868971.96,2000-08-04,Medicina de Grupo,MG
03670297000190,MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA,3T,2025,3101392.74,2000-08-25,Medicina de Grupo,RJ
03977587000181,SBC SAÚDE LTDA.,3T,2025,23346103.38,2000-08-29,Medicina de Grupo,SP
04002216000147,SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA,3T,2025,20458473.34,2000-09-14,Medicina de Grupo,RJ
03702977000149,CAIXA DE ASSISTÊNCIA À SAUDE DOS EMPREGADOS DA CODEVASF - CASEC,3T,2025,48791665.88,2000-09-18,Autogestão,DF
00307714000147,ASSOCIAÇÃO VALEPARAIBANA DE ASSISTÊNCIA MÉDICA POLICIAL,3T,2025,12879584.55,2000-11-16,Autogestão,SP
03773153000160,TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA,3T,2025,25519374.15,2000-12-15,Medicina de Grupo,BA
03990914000135,ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA,3T,2025,6561049.01,2001-01-16,Odontologia de Grupo,BA
04165719000133,GS PLANO GLOBAL DE SAÚDE LTDA,3T,2025,38372032.59,2001-02-16,Medicina de Grupo,RJ
04234059000103,PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.,3T,2025,1967494.74,2001-03-07,Medicina de Grupo,SP
03694367000140,AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP,3T,2025,3720789.1,2001-03-07,Odontologia de Grupo,SP
04257073000114,AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA,3T,2025,28423070.96,2001-03-16,Medicina de Grupo,RJ
92219070000153,SOCIEDADE PORTUGUESA DE BENEFICÊNCIA,3T,2025,15233340.95,2001-03-21,Filantropia,RS
04222989000139,UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.,3T,2025,14680517.09,2001-04-03,Odontologia de Grupo,PB
04197511000104,CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND,3T,2025,16190446.15,2001-04-09,Autogestão,SE
04311093000126,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,3T,2025,684633022.22,2001-04-16,Autogestão,MS
04299994000140,PLAMEDH - PLANO DE ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA,3T,2025,645496.62,2001-04-19,Medicina de Grupo,MG
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,3T,2025,24058481.4,2001-05-21,Medicina de Grupo,MG
04212174000179,DENTAL MASTER LTDA - EPP,3T,2025,3003964.17,2001-05-25,Odontologia de Grupo,AL
78304672000188,CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU,3T,2025,4963282.52,2001-07-13,Autogestão,PR
59762062000183,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),3T,2025,18600082.65,2001-08-28,Autogestão,SP
04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA,3T,2025,88520000.22,2002-05-07,Autogestão,DF
05011316000100,HBC SAÚDE LTDA.,3T,2025,101772578.34,2002-08-06,Medicina de Grupo,SP
03187913000157,ODONTOART PLANOS ODONTOLÓGICOS LTDA,3T,2025,4475875.23,2002-10-01,Odontologia de Grupo,CE
04558034000157,LIFE EMPRESARIAL SAÚDE LTDA.,3T,2025,139540863.07,2003-01-15,Medicina de Grupo,SP
03230123000107,UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,3T,2025,57747130.19,2003-04-08,Cooperativa Médica,SP
04745753000187,UNIÃO MÉDICA PLANOS DE SAÚDE S/A,3T,2025,146566920.35,2003-04-08,Medicina de Grupo,BA
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,3T,2025,4822198.62,2003-10-10,Odontologia de Grupo,RJ
04911101000175,VIVENTERIS LTDA,3T,2025,10842645.0,2003-10-10,Odontologia de Grupo,PR
04839091000104,FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC,3T,2025,93261.5,2003-10-17,Autogestão,CE
05774975000190,SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,3T,2025,6581015.27,2003-10-31,Odontologia de Grupo,SE
01648339000161,VITA ASSISTÊNCIA A SAÚDE LTDA.,3T,2025,45011721.09,2004-07-13,Medicina de Grupo,MG
05029064000139,SAÚDE SANTA TEREZA LTDA.,3T,2025,76881173.15,2004-08-17,Medicina de Grupo,SP
06091170000105,UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO,3T,2025,60708665.49,2004-11-30,Cooperativa Médica,SP
00395266000180,MAIS SAÚDE PLANO DE SAÚDE LTDA,3T,2025,39930445.13,2004-12-06,Medicina de Grupo,GO
